T_inst E_tot P Z
1.76705 -1.94231 7.04007 4.68714
1.77138 -1.93022 7.06353 4.69127
1.77162 -1.92475 7.08043 4.70186
1.7729 -1.91994 7.08869 4.70395
1.77458 -1.91679 7.08659 4.69812
1.77614 -1.91606 7.0743 4.68583
1.77714 -1.91825 7.05392 4.6697
1.77699 -1.92168 7.03356 4.65663
1.77585 -1.92444 7.01996 4.65061
1.77488 -1.92563 7.01253 4.64823
1.77475 -1.92492 7.00805 4.64559
1.77479 -1.92499 7.00257 4.64185
1.77449 -1.92446 7.0003 4.64115
1.77467 -1.92354 6.99758 4.63885
1.77618 -1.92289 6.98726 4.62808
1.77847 -1.92455 6.96411 4.60681
1.78026 -1.93002 6.92921 4.5791
1.78098 -1.93807 6.8891 4.55077
1.78137 -1.94718 6.84623 4.52147
1.78268 -1.95663 6.79691 4.48558
1.78514 -1.96815 6.73442 4.43821
1.78738 -1.9836 6.65907 4.38307
1.78742 -2.00266 6.58217 4.33236
1.78389 -2.02221 6.52294 4.30185
1.77668 -2.03602 6.50409 4.30684
1.7678 -2.03782 6.5382 4.35117
1.76126 -2.02629 6.61319 4.41743
1.76013 -2.00532 6.6995 4.47794
1.76367 -1.9826 6.77006 4.51603
1.76891 -1.96598 6.81098 4.52987
1.77428 -1.95735 6.82089 4.52273
1.77946 -1.95627 6.80117 4.49653
1.78367 -1.96276 6.75589 4.45603
1.7859 -1.97559 6.69542 4.41065
1.78609 -1.99186 6.63151 4.36807
1.78501 -2.00862 6.57248 4.33182
1.78303 -2.02326 6.52561 4.30569
1.77995 -2.0354 6.49622 4.29373
1.77535 -2.04264 6.4945 4.30372
1.76912 -2.04332 6.52886 4.3417
1.76168 -2.03486 6.60665 4.412
1.75441 -2.01443 6.72902 4.51233
1.74998 -1.98337 6.87915 4.62468
1.75124 -1.94531 7.02673 4.72051
1.75914 -1.90937 7.1323 4.7699
1.7714 -1.88549 7.16807 4.76065
1.78321 -1.88052 7.13141 4.70495
1.79028 -1.89341 7.04629 4.63043
1.79163 -1.91695 6.94497 4.56041
1.78939 -1.94196 6.85119 4.50444
1.78655 -1.96309 6.77164 4.45923
1.78988 -1.97305 6.70425 4.40664
1.78971 -1.98752 6.63502 4.36155
1.79076 -2.00193 6.56079 4.31022
1.79202 -2.01801 6.48045 4.25446
1.79176 -2.036 6.40198 4.20354
1.78892 -2.05375 6.33962 4.16921
1.78385 -2.06701 6.3072 4.15968
1.77769 -2.07292 6.3111 4.17666
1.77186 -2.06965 6.35089 4.21684
1.76778 -2.05693 6.41864 4.27166
1.76643 -2.03846 6.49712 4.32718
1.76812 -2.01825 6.56884 4.37077
1.77267 -2.0002 6.61779 4.39203
1.7792 -1.98942 6.63009 4.38406
1.78563 -1.98841 6.60496 4.3517
1.78953 -1.99731 6.55423 4.30888
1.78963 -2.01182 6.49932 4.27255
1.78662 -2.02649 6.45815 4.25263
1.78256 -2.03629 6.43901 4.24966
1.77963 -2.04009 6.43662 4.2551
1.77865 -2.0395 6.44043 4.25995
1.77924 -2.0375 6.4412 4.25906
1.78095 -2.03652 6.43207 4.24893
1.78344 -2.03794 6.40899 4.22777
1.78579 -2.04291 6.37241 4.19812
1.78698 -2.05188 6.32761 4.16583
1.78666 -2.06208 6.28536 4.13875
1.7852 -2.0726 6.25103 4.11952
1.78309 -2.07993 6.23242 4.1121
1.78051 -2.08444 6.23072 4.11695
1.7773 -2.08532 6.24981 4.13702
1.77345 -2.08151 6.29361 4.17505
1.76923 -2.0718 6.36454 4.23217
1.76516 -2.05548 6.46196 4.30687
1.76238 -2.03265 6.5791 4.39185
1.76266 -2.00572 6.6985 4.47085
1.7663 -1.97907 6.80053 4.52959
1.77072 -1.95883 6.87591 4.56836
1.7736 -1.94535 6.93221 4.59831
1.77567 -1.93533 6.97534 4.6215
1.77841 -1.92901 6.99944 4.63032
1.78177 -1.92634 7.0023 4.62348
1.78478 -1.92922 6.98329 4.60316
1.78647 -1.93632 6.95049 4.5772
1.78644 -1.94615 6.9129 4.55254
1.78513 -1.95626 6.87838 4.53313
1.78336 -1.96409 6.85195 4.52017
1.78158 -1.96906 6.83442 4.51312
1.78002 -1.97135 6.82501 4.51086
1.77926 -1.97123 6.82029 4.50967
1.78513 -1.96226 6.81667 4.49245
1.78786 -1.96181 6.79595 4.47196
1.79087 -1.96672 6.75729 4.43905
1.79138 -1.97563 6.71616 4.41076
1.78821 -1.98566 6.69161 4.40243
1.78308 -1.98995 6.69866 4.41975
1.77869 -1.98671 6.73307 4.45341
1.77631 -1.97723 6.78362 4.49287
1.77573 -1.9644 6.8394 4.53129
1.77668 -1.95038 6.89165 4.56346
1.77901 -1.9379 6.93085 4.58341
1.78195 -1.92912 6.95213 4.58989
1.7842 -1.92483 6.95821 4.58813
1.78502 -1.92354 6.95725 4.58537
1.78501 -1.9234 6.95407 4.58332
1.78533 -1.92335 6.94752 4.57817
1.78653 -1.92408 6.93301 4.56555
1.78853 -1.92613 6.90764 4.54376
1.79138 -1.93134 6.86598 4.50917
1.79453 -1.94129 6.80573 4.46174
1.79616 -1.9561 6.7352 4.41151
1.79466 -1.97362 6.6713 4.37331
1.79064 -1.98825 6.6311 4.35671
1.78656 -1.9963 6.61731 4.35758
1.78421 -1.99878 6.61979 4.36494
1.78317 -1.99767 6.63194 4.37552
1.7823 -1.995 6.65172 4.3907
1.78178 -1.99059 6.67789 4.40927
1.78192 -1.98495 6.70642 4.42776
1.78153 -1.98039 6.73655 4.44862
1.77955 -1.97529 6.77749 4.48063
1.77674 -1.96672 6.83489 4.52574
1.77448 -1.95432 6.90443 4.57758
1.77348 -1.93824 6.98002 4.63032
1.77383 -1.92123 7.05201 4.67717
1.77557 -1.90462 7.11298 4.71296
1.77862 -1.89064 7.15484 4.73256
1.78252 -1.88066 7.17337 4.73446
1.787 -1.87763 7.16257 4.71547
1.79168 -1.88072 7.12426 4.67801
1.79442 -1.89154 7.06591 4.6326
1.79332 -1.90585 7.01093 4.59937
1.78933 -1.91879 6.97566 4.58644
1.78504 -1.92469 6.96679 4.59161
1.7825 -1.92485 6.97358 4.60265
1.78215 -1.9209 6.98571 4.61156
1.78292 -1.91679 6.99483 4.61559
1.78315 -1.91379 7.00322 4.62052
1.78193 -1.9111 7.01835 4.63369
1.77963 -1.90676 7.04616 4.65804
1.7822 -1.89127 7.09297 4.68224
1.78039 -1.87961 7.14675 4.72253
1.77978 -1.86526 7.20501 4.76267
1.78073 -1.84947 7.25962 4.7962
1.78332 -1.83565 7.29925 4.81536
1.78725 -1.8255 7.31725 4.81663
1.7915 -1.82167 7.30992 4.80039
1.79405 -1.82454 7.28565 4.77766
1.79369 -1.83086 7.26177 4.76296
1.79157 -1.83633 7.24946 4.7605
1.78962 -1.83803 7.25037 4.76627
1.78875 -1.83682 7.25835 4.77387
1.78855 -1.83523 7.26776 4.78059
1.78825 -1.83323 7.28018 4.78955
1.78776 -1.83043 7.29692 4.80189
1.78817 -1.82658 7.31356 4.81172
1.79086 -1.82355 7.31706 4.80681
1.79499 -1.82456 7.29837 4.78348
1.7981 -1.83221 7.26035 4.75034
1.79901 -1.84455 7.21503 4.71831
1.79843 -1.85829 7.1713 4.69123
1.79748 -1.87085 7.13277 4.66848
1.79649 -1.88193 7.09958 4.6493
1.79487 -1.8919 7.07426 4.63692
1.79226 -1.89888 7.06372 4.63675
1.78957 -1.902 7.068 4.64655
1.78825 -1.90127 7.08004 4.65788
1.78905 -1.89876 7.08818 4.66115
1.79136 -1.8973 7.08376 4.65222
1.7937 -1.8994 7.06487 4.63377
1.79503 -1.90488 7.0369 4.61202
1.79555 -1.9126 7.00407 4.58917
1.796 -1.92118 6.96775 4.56423
1.79633 -1.93054 6.92858 4.53773
1.7957 -1.93994 6.89249 4.51569
1.79378 -1.94829 6.86605 4.50317
1.79162 -1.954 6.85105 4.49876
1.7907 -1.95598 6.84288 4.4957
1.79151 -1.95671 6.83099 4.48587
1.79312 -1.95892 6.80983 4.46794
1.7939 -1.96435 6.78197 4.44775
1.79268 -1.97003 6.76074 4.43684
1.78969 -1.97433 6.75395 4.43978
1.78632 -1.97356 6.76653 4.45645
1.78426 -1.96757 6.79141 4.478
1.78462 -1.95851 6.81502 4.49265
1.78724 -1.95055 6.8232 4.49145
1.79087 -1.94648 6.81003 4.47369
1.79425 -1.94762 6.77649 4.44328
1.79684 -1.95429 6.72586 4.40373
1.80354 -1.95721 6.66898 4.35025
1.80413 -1.97044 6.6035 4.30613
1.80359 -1.98394 6.54221 4.26744
1.80245 -1.99663 6.48819 4.23487
1.8011 -2.00775 6.44267 4.20833
1.79938 -2.01696 6.40743 4.1893
1.7975 -2.02367 6.38334 4.17793
1.79598 -2.02726 6.36892 4.172
1.79481 -2.02875 6.36106 4.16957
1.79363 -2.02814 6.36033 4.17184
1.79294 -2.02591 6.36345 4.1755
1.79355 -2.02251 6.36417 4.17453
1.79545 -2.02049 6.35434 4.16368
1.79768 -2.02138 6.33224 4.14406
1.79882 -2.02605 6.30264 4.12208
1.79797 -2.03183 6.27844 4.10819
1.7954 -2.03632 6.26929 4.10807
1.79186 -2.03737 6.28112 4.12396
1.78808 -2.03236 6.31827 4.15711
1.78493 -2.02203 6.37619 4.20262
1.78337 -2.00693 6.44722 4.25316
1.78398 -1.98915 6.51972 4.29952
1.78631 -1.97279 6.58165 4.3347
1.78906 -1.96033 6.62929 4.35936
1.7908 -1.9512 6.66896 4.38118
1.79062 -1.94552 6.70774 4.40711
1.78846 -1.9387 6.75935 4.44639
1.785 -1.9287 6.82974 4.50138
1.7815 -1.91331 6.92044 4.57013
1.77953 -1.89306 7.02269 4.64279
1.78031 -1.86967 7.12256 4.70676
1.78336 -1.84742 7.20603 4.75379
1.78646 -1.83013 7.27006 4.7877
1.78796 -1.81724 7.3233 4.81871
1.78826 -1.80628 7.37294 4.85056
1.78879 -1.79608 7.41768 4.87853
1.79068 -1.78615 7.45216 4.89604
1.79368 -1.7797 7.46776 4.89808
1.79623 -1.77787 7.46665 4.89039
1.79727 -1.77986 7.45701 4.88128
1.79748 -1.7827 7.44554 4.87319
1.79839 -1.78669 7.42717 4.85869
1.8005 -1.79222 7.39694 4.83326
1.80247 -1.80037 7.35592 4.8012
1.80283 -1.81184 7.31084 4.77084
1.80171 -1.82384 7.27099 4.74777
1.80051 -1.83365 7.23896 4.73002
1.8002 -1.84214 7.20888 4.71117
1.80056 -1.85036 7.17726 4.68955
1.80067 -1.8591 7.14517 4.6683
1.80476 -1.85985 7.12312 4.64336
1.80327 -1.86731 7.10398 4.63469
1.80237 -1.87247 7.09046 4.62819
1.8022 -1.87614 7.0784 4.62077
1.80215 -1.87931 7.06669 4.61323
1.80241 -1.88177 7.05456 4.60466
1.80375 -1.88525 7.03431 4.58803
1.80586 -1.89099 7.002 4.56163
1.80697 -1.90008 6.96203 4.5328
1.80548 -1.91128 6.9278 4.51422
1.80171 -1.91996 6.91423 4.51481
1.79799 -1.92256 6.92368 4.53036
1.79661 -1.91964 6.94415 4.54723
1.79731 -1.91475 6.96347 4.55809
1.7979 -1.91082 6.98082 4.56796
1.79745 -1.90775 7.00085 4.58221
1.7962 -1.90375 7.02799 4.60317
1.79452 -1.8977 7.06437 4.63132
1.79345 -1.88892 7.10689 4.66199
1.79436 -1.87868 7.14427 4.68414
1.79768 -1.86972 7.16316 4.68784
1.80202 -1.86639 7.15526 4.67141
1.80476 -1.86996 7.12801 4.64654
1.80405 -1.87696 7.10158 4.63114
1.80012 -1.88318 7.09309 4.63569
1.79542 -1.88274 7.11114 4.65967
1.79326 -1.87512 7.1432 4.68631
1.79535 -1.86443 7.16613 4.69586
1.80031 -1.85742 7.16202 4.68025
1.80511 -1.8579 7.13028 4.64713
1.80763 -1.86573 7.08204 4.60925
1.80781 -1.87744 7.03074 4.57541
1.8069 -1.88889 6.98466 4.54769
1.80596 -1.89919 6.94351 4.52325
1.80511 -1.9081 6.90721 4.50174
1.80437 -1.91551 6.87551 4.48291
1.8043 -1.9217 6.84497 4.46317
1.80496 -1.92788 6.8112 4.43952
1.80535 -1.93533 6.77482 4.41486
1.8047 -1.94316 6.74219 4.39519
1.80374 -1.95016 6.71522 4.37993
1.80341 -1.95569 6.69134 4.36515
1.8032 -1.96083 6.66906 4.35113
1.80216 -1.96561 6.65247 4.3428
1.80061 -1.96936 6.64363 4.34078
1.7998 -1.96989 6.64139 4.34126
1.80046 -1.96966 6.63545 4.3358
1.80206 -1.97012 6.6212 4.32265
1.80355 -1.97335 6.5974 4.30355
1.80444 -1.97897 6.56761 4.282
1.80984 -1.97814 6.54007 4.25132
1.8097 -1.98537 6.50909 4.2315
1.80858 -1.99297 6.4834 4.21742
1.80608 -1.9987 6.47187 4.21575
1.80246 -2.00055 6.48097 4.23014
1.79904 -1.99669 6.51089 4.25775
1.79799 -1.9872 6.55025 4.286
1.80093 -1.97629 6.57643 4.29609
1.80704 -1.96996 6.57053 4.27774
1.81309 -1.97402 6.52831 4.23605
1.81653 -1.98685 6.46533 4.18726
1.81713 -2.00424 6.39806 4.14232
1.81591 -2.02198 6.33788 4.10611
1.81374 -2.0384 6.28939 4.07957
1.81095 -2.05178 6.25717 4.06492
1.8075 -2.06124 6.24497 4.06475
1.8034 -2.06527 6.25725 4.082
1.79912 -2.06294 6.29507 4.11645
1.7955 -2.05408 6.35478 4.16386
1.79307 -2.03987 6.42915 4.21829
1.79166 -2.02189 6.51201 4.27602
1.79085 -2.00168 6.59908 4.33516
1.79072 -1.98033 6.68573 4.39241
1.79196 -1.9588 6.76472 4.44121
1.79513 -1.93938 6.82519 4.47302
1.79957 -1.92429 6.86049 4.48505
1.80333 -1.91635 6.87167 4.48299
1.80461 -1.91432 6.87202 4.48005
1.80341 -1.91376 6.87719 4.48641
1.80133 -1.91075 6.89399 4.50254
1.80008 -1.90506 6.91739 4.52098
1.79997 -1.89812 6.94072 4.53649
1.80018 -1.89091 6.96282 4.5504
1.80043 -1.88329 6.9845 4.56393
1.80158 -1.87616 6.99988 4.57107
1.80398 -1.8707 7.0024 4.56663
1.80667 -1.86908 6.9892 4.55123
1.80867 -1.87167 6.96376 4.52966
1.80978 -1.87774 6.93069 4.50538
1.80999 -1.88512 6.89674 4.48278
1.80903 -1.89251 6.86873 4.46696
1.807 -1.89863 6.8523 4.46128
1.80483 -1.9012 6.85028 4.46533
1.80359 -1.90073 6.85707 4.47282
1.80368 -1.89894 6.86479 4.47764
1.80455 -1.89723 6.8693 4.47842
1.80512 -1.89694 6.87093 4.47807
1.80465 -1.8969 6.87605 4.48258
1.80324 -1.89596 6.88924 4.49468
1.80156 -1.89312 6.91182 4.51361
1.80532 -1.88053 6.94604 4.52652
1.80515 -1.87331 6.97875 4.54827
1.80628 -1.866 7.00606 4.56321
1.80807 -1.86036 7.02377 4.57021
1.80934 -1.85743 7.03339 4.57324
1.80942 -1.85699 7.03981 4.57723
1.80866 -1.85614 7.04955 4.58548
1.80833 -1.85412 7.06015 4.59323
1.80983 -1.85127 7.06271 4.59109
1.81336 -1.85099 7.04472 4.57048
1.8174 -1.85574 7.00331 4.53349
1.82031 -1.86751 6.94201 4.48663
1.82158 -1.88314 6.87274 4.43876
1.82143 -1.90075 6.80333 4.3943
1.81995 -1.91695 6.744 4.35953
1.81709 -1.93197 6.69938 4.3375
1.81299 -1.94251 6.679 4.33407
1.80818 -1.94699 6.68712 4.35088
1.80352 -1.94425 6.72378 4.38605
1.80008 -1.93395 6.78354 4.43348
1.79883 -1.91863 6.85312 4.48207
1.8002 -1.90214 6.91647 4.52007
1.80422 -1.88786 6.95905 4.53776
1.81054 -1.87938 6.96779 4.52759
1.81678 -1.88043 6.94029 4.49424
1.81927 -1.89075 6.89537 4.45905
1.81728 -1.90503 6.85768 4.43953
1.81319 -1.91616 6.84204 4.43939
1.80937 -1.92078 6.84956 4.45364
1.80662 -1.91993 6.87393 4.4763
1.80422 -1.91494 6.91281 4.5076
1.80106 -1.90603 6.96968 4.55266
1.79701 -1.8927 7.04776 4.61405
1.79355 -1.87289 7.14522 4.68686
1.79308 -1.84722 7.24674 4.7547
1.79725 -1.82137 7.32465 4.79467
1.80554 -1.80235 7.35478 4.79229
1.81479 -1.79576 7.33031 4.75201
1.82126 -1.80332 7.26432 4.69249
1.82341 -1.82077 7.18127 4.63338
1.82213 -1.84118 7.10322 4.58624
1.81945 -1.85998 7.03974 4.55195
1.817 -1.87399 6.99325 4.528
1.81509 -1.88419 6.96017 4.51131
1.81322 -1.89164 6.93941 4.50249
1.81083 -1.8965 6.93301 4.50428
1.80789 -1.89751 6.94449 4.51907
1.80572 -1.89438 6.96929 4.54065
1.80632 -1.88745 6.99419 4.55537
1.80995 -1.88151 7.00054 4.55037
1.8193 -1.874 6.98586 4.51748
1.82195 -1.88072 6.94991 4.4877
1.82226 -1.89168 6.90991 4.46112
1.82051 -1.90278 6.87913 4.44552
1.81706 -1.91134 6.86711 4.44616
1.81271 -1.91439 6.88062 4.46561
1.80869 -1.91085 6.91812 4.49992
1.80605 -1.90091 6.97282 4.54212
1.8056 -1.88732 7.03154 4.58153
1.80783 -1.87301 7.07963 4.60716
1.81209 -1.86208 7.10459 4.61255
1.81633 -1.85774 7.10439 4.60164
1.81854 -1.85975 7.08945 4.5864
1.81824 -1.86506 7.07376 4.57698
1.81661 -1.8701 7.06584 4.57598
1.81503 -1.87219 7.06764 4.58111
1.81398 -1.87231 7.0749 4.58848
1.81302 -1.87127 7.08646 4.59841
1.81198 -1.86775 7.10486 4.61299
1.81158 -1.8631 7.12429 4.62663
1.8128 -1.85758 7.13741 4.63204
1.81591 -1.85373 7.13354 4.62158
1.81997 -1.8551 7.10571 4.5933
1.82309 -1.86297 7.05855 4.55501
1.8237 -1.87545 7.00655 4.51993
1.82133 -1.88886 6.96676 4.50012
1.81635 -1.89865 6.9549 4.50477
1.80978 -1.90107 6.98064 4.53785
1.80309 -1.89318 7.04652 4.59766
1.79797 -1.875 7.1442 4.67468
1.79647 -1.84841 7.25507 4.75119
1.80032 -1.82036 7.34685 4.80102
1.80828 -1.79879 7.3946 4.81093
1.81615 -1.78937 7.39626 4.79118
1.82071 -1.79127 7.36925 4.76171
1.82198 -1.79998 7.33167 4.73413
1.82175 -1.81034 7.29388 4.71031
1.82164 -1.82046 7.25593 4.68611
1.82204 -1.83033 7.21555 4.659
1.82236 -1.8408 7.17255 4.63043
1.82194 -1.85168 7.13093 4.6046
1.8212 -1.86225 7.09264 4.58174
1.82112 -1.87126 7.05632 4.55849
1.82121 -1.8801 7.02008 4.53486
1.82011 -1.88946 6.989 4.5175
1.81769 -1.89701 6.97132 4.51208
1.81483 -1.90069 6.97014 4.51843
1.81261 -1.9004 6.98151 4.53133
1.81178 -1.89705 6.99795 4.54409
1.81227 -1.89252 7.01179 4.55184
1.81845 -1.8807 7.02359 4.544
1.82036 -1.87815 7.01992 4.53687
1.82366 -1.87851 6.99747 4.51418
1.82746 -1.88414 6.9522 4.47565
1.82928 -1.89566 6.89395 4.43373
1.82797 -1.90981 6.84062 4.40258
1.82447 -1.92151 6.80644 4.38898
1.82009 -1.92819 6.79664 4.39322
1.81593 -1.92861 6.81096 4.41255
1.81355 -1.92235 6.84215 4.4386
1.81398 -1.91282 6.87344 4.45782
1.81573 -1.90377 6.89659 4.46853
1.81621 -1.89762 6.91579 4.47979
1.81499 -1.8921 6.94068 4.49894
1.81311 -1.88461 6.97574 4.52635
1.81151 -1.87432 7.01992 4.55904
1.81067 -1.86141 7.06977 4.59354
1.8106 -1.84771 7.11984 4.62625
1.81108 -1.83325 7.16865 4.65672
1.81182 -1.81977 7.21291 4.68357
1.81269 -1.80775 7.2513 4.70622
1.81407 -1.79676 7.28199 4.72256
1.81678 -1.78753 7.29787 4.72579
1.82184 -1.78223 7.28594 4.70497
1.82943 -1.78492 7.23094 4.65007
1.83779 -1.79973 7.12667 4.56218
1.84332 -1.82655 6.98864 4.46039
1.84346 -1.86221 6.84431 4.36795
1.83947 -1.89712 6.72134 4.29876
1.83478 -1.92644 6.62469 4.2478
1.83135 -1.94865 6.54994 4.20771
1.8289 -1.96593 6.49129 4.17562
1.82601 -1.97952 6.45072 4.1561
1.82158 -1.98804 6.43751 4.15767
1.81564 -1.99056 6.45784 4.18446
1.8091 -1.98392 6.51713 4.23814
1.8037 -1.96743 6.60957 4.31111
1.80197 -1.94252 6.7163 4.38493
1.80492 -1.91527 6.80953 4.43854
1.81045 -1.89285 6.87203 4.46559
1.81591 -1.87865 6.90274 4.47207
1.82048 -1.87272 6.90582 4.46283
1.82399 -1.87363 6.88755 4.44246
1.82574 -1.8799 6.85767 4.41895
1.82555 -1.88851 6.82839 4.40053
1.82439 -1.89709 6.80566 4.38867
1.82313 -1.9042 6.79114 4.38234
1.82138 -1.90928 6.78834 4.38475
1.81799 -1.9111 6.80655 4.40472
1.81271 -1.90774 6.85524 4.44913
1.81213 -1.88908 6.94097 4.50621
1.80923 -1.86923 7.04261 4.57953
1.81074 -1.84545 7.13839 4.63794
1.81445 -1.8239 7.2137 4.6773
1.81675 -1.80798 7.27281 4.70965
1.81747 -1.79572 7.32383 4.7408
1.81936 -1.78398 7.3635 4.76152
1.82447 -1.77514 7.37432 4.75518
1.83117 -1.77458 7.34514 4.71901
1.83523 -1.78389 7.28962 4.67298
1.83458 -1.79983 7.23244 4.63798
1.83063 -1.81402 7.19645 4.62487
1.82589 -1.8221 7.1877 4.63122
1.82267 -1.82292 7.19998 4.64734
1.82234 -1.81918 7.21736 4.65942
1.82429 -1.81523 7.22593 4.65994
1.82617 -1.81433 7.22397 4.65388
1.8261 -1.81648 7.22048 4.65182
1.82463 -1.81778 7.22506 4.65852
1.82376 -1.81728 7.23353 4.66621
1.82428 -1.81569 7.23852 4.66808
1.82532 -1.81413 7.23771 4.6649
1.82614 -1.81458 7.22959 4.65758
1.8273 -1.81644 7.21309 4.64401
1.82954 -1.81977 7.1833 4.61916
1.83214 -1.82675 7.13672 4.5827
1.83342 -1.83762 7.08034 4.54333
1.83266 -1.84998 7.02627 4.51049
1.83043 -1.86181 6.98227 4.48772
1.82776 -1.8701 6.95371 4.47587
1.82557 -1.87454 6.93874 4.4716
1.82388 -1.87562 6.93539 4.47359
1.82194 -1.87429 6.94453 4.48425
1.81931 -1.8701 6.97022 4.50735
1.8163 -1.86176 7.01509 4.54389
1.81363 -1.84879 7.07731 4.59094
1.81226 -1.8315 7.15011 4.64167
1.81275 -1.81238 7.22158 4.6868
1.81507 -1.79396 7.28114 4.7194
1.81966 -1.77877 7.31582 4.72993
1.82614 -1.77086 7.31277 4.71118
1.83302 -1.77231 7.26975 4.66588
1.83894 -1.785 7.18897 4.59917
1.84235 -1.8063 7.08612 4.525
1.84222 -1.83307 6.98045 4.45783
1.83919 -1.85881 6.8921 4.40867
1.83493 -1.87983 6.82921 4.37858
1.83076 -1.89478 6.79213 4.36471
1.82683 -1.9038 6.77984 4.36618
1.82269 -1.907 6.79354 4.38494
1.8235 -1.89583 6.83876 4.41217
1.82022 -1.88589 6.90074 4.4602
1.81843 -1.87086 6.9751 4.51268
1.81817 -1.85301 7.05231 4.56327
1.81979 -1.83562 7.11974 4.60283
1.8237 -1.81998 7.16678 4.62328
1.82912 -1.81033 7.18273 4.61987
1.83397 -1.80893 7.16922 4.59897
1.83684 -1.81511 7.13636 4.57073
1.83774 -1.8256 7.09619 4.54278
1.83758 -1.83706 7.05648 4.51776
1.83728 -1.84816 7.01833 4.49408
1.83627 -1.85938 6.984 4.47455
1.83352 -1.8689 6.96373 4.46825
1.82953 -1.87377 6.96515 4.47891
1.82635 -1.87284 6.98384 4.49874
1.82621 -1.86684 7.00488 4.51265
1.8294 -1.86083 7.00835 4.50702
1.83383 -1.86025 6.98484 4.48104
1.83706 -1.86637 6.94051 4.44477
1.83826 -1.87716 6.88719 4.40773
1.83789 -1.88969 6.83456 4.37495
1.83636 -1.90124 6.79076 4.35053
1.83392 -1.91113 6.76009 4.33664
1.83096 -1.91664 6.74854 4.33622
1.82786 -1.91817 6.75535 4.34795
1.82518 -1.91459 6.78013 4.37033
1.82366 -1.90736 6.81509 4.39653
1.82363 -1.89772 6.85249 4.42072
1.82463 -1.88865 6.88445 4.43891
1.82583 -1.88039 6.91122 4.45324
1.82686 -1.87441 6.93148 4.46377
1.82798 -1.86992 6.94607 4.47043
1.82908 -1.86743 6.95448 4.47314
1.82921 -1.86628 6.96271 4.47811
1.82749 -1.86445 6.98173 4.49457
1.82436 -1.86052 7.01785 4.52559
1.82134 -1.85148 7.07313 4.5688
1.81968 -1.83844 7.13904 4.61557
1.81973 -1.82256 7.20725 4.65955
1.82126 -1.80705 7.26753 4.69458
1.82378 -1.79352 7.3143 4.71824
1.8268 -1.78429 7.3425 4.72863
1.82965 -1.77935 7.35347 4.72831
1.83137 -1.77936 7.35111 4.72235
1.83133 -1.78146 7.34676 4.71966
1.83034 -1.7832 7.34616 4.72182
1.83058 -1.78329 7.34389 4.71975
1.83357 -1.78428 7.32431 4.69949
1.83779 -1.78972 7.28008 4.66038
1.84454 -1.79459 7.2258 4.6087
1.84213 -1.80963 7.17683 4.58346
1.83738 -1.81975 7.15487 4.58124
1.83325 -1.82343 7.15574 4.59212
1.83154 -1.82044 7.16931 4.60512
1.83227 -1.81522 7.18048 4.61047
1.83431 -1.81133 7.18105 4.60572
1.83635 -1.8101 7.17097 4.59414
1.83755 -1.81202 7.15367 4.58005
1.83804 -1.81592 7.13344 4.56589
1.83876 -1.82043 7.11044 4.54939
1.83979 -1.82592 7.08292 4.52924
1.83995 -1.83356 7.05357 4.51009
1.83815 -1.84143 7.03348 4.50164
1.83464 -1.84623 7.03292 4.50988
1.83106 -1.84558 7.05302 4.53163
1.82895 -1.83913 7.08662 4.55847
1.82898 -1.82983 7.12057 4.58023
1.83128 -1.82084 7.14198 4.58822
1.83533 -1.81477 7.1417 4.57792
1.83969 -1.81513 7.11533 4.55021
1.84253 -1.82207 7.07081 4.51477
1.84249 -1.83348 7.02342 4.48461
1.83978 -1.84511 6.98899 4.4692
1.8364 -1.85189 6.97518 4.46859
1.83444 -1.85436 6.97304 4.47197
1.83413 -1.85355 6.97523 4.47413
1.83447 -1.85276 6.9759 4.47375
1.83516 -1.85196 6.97429 4.47102
1.83667 -1.85194 6.9655 4.46172
1.83896 -1.85452 6.94382 4.4423
1.84113 -1.8608 6.90912 4.41487
1.84241 -1.87047 6.86621 4.38441
1.84275 -1.88074 6.82302 4.35604
1.84227 -1.89305 6.77966 4.32948
1.84048 -1.90345 6.74802 4.31347
1.83734 -1.91163 6.73335 4.31145
1.83439 -1.91484 6.73724 4.32087
1.83316 -1.91385 6.75042 4.33224
1.83329 -1.911 6.76528 4.34146
1.833 -1.90887 6.78194 4.35285
1.83112 -1.90573 6.81034 4.37557
1.82827 -1.90022 6.85469 4.41092
1.82593 -1.89027 6.91397 4.45475
1.82492 -1.87684 6.98055 4.50016
1.82515 -1.86176 7.04718 4.54254
1.82676 -1.84726 7.10507 4.5758
1.8298 -1.83424 7.14768 4.59559
1.83308 -1.82694 7.16902 4.60109
1.83526 -1.82394 7.17744 4.601
1.84118 -1.81659 7.18372 4.59022
1.84103 -1.81836 7.18516 4.59153
1.83942 -1.82013 7.19399 4.60119
1.83609 -1.81904 7.22086 4.62675
1.83178 -1.81331 7.27038 4.66944
1.82789 -1.80048 7.34278 4.72598
1.82562 -1.78159 7.42875 4.78725
1.82564 -1.7602 7.51366 4.84193
1.82801 -1.73853 7.58578 4.88205
1.83237 -1.72095 7.63186 4.90002
1.8377 -1.70989 7.64615 4.89495
1.84254 -1.70623 7.63123 4.87259
1.84586 -1.71065 7.5925 4.83912
1.84783 -1.7194 7.54063 4.80093
1.84929 -1.7309 7.47885 4.75786
1.8507 -1.74451 7.40814 4.70928
