Time N1 N2 N3
414.05 50 5 23
414.1 50 5 23
414.15 50 5 23
414.2 50 5 23
414.25 50 5 23
414.3 50 5 23
414.35 50 5 23
414.4 50 5 23
414.45 50 5 23
414.5 50 5 23
414.55 50 5 23
414.6 50 5 23
414.65 50 5 23
414.7 50 5 23
414.75 50 5 23
414.8 50 5 23
414.85 50 5 23
414.9 50 5 23
414.95 50 5 23
415 50 5 23
415.05 50 5 23
415.1 50 5 23
415.15 50 5 23
415.2 50 5 23
415.25 50 5 23
415.3 50 5 23
415.35 50 5 23
415.4 50 5 23
415.45 50 5 23
415.5 50 5 23
415.55 50 5 23
415.6 50 5 23
415.65 50 5 23
415.7 50 5 23
415.75 50 5 23
415.8 50 5 23
415.85 50 5 23
415.9 50 5 23
415.95 50 5 23
416 50 5 23
416.05 50 5 23
416.1 50 5 23
416.15 50 5 23
416.2 50 5 23
416.25 50 5 23
416.3 50 5 23
416.35 50 5 23
416.4 50 5 23
416.45 50 5 23
416.5 50 5 23
416.55 50 5 23
416.6 50 5 23
416.65 50 5 23
416.7 50 5 23
416.75 50 5 23
416.8 50 5 23
416.85 50 5 23
416.9 50 5 23
416.95 50 5 23
417 50 5 23
417.05 50 5 23
417.1 50 5 23
417.15 50 5 23
417.2 50 5 23
417.25 50 5 23
417.3 50 5 23
417.35 50 5 23
417.4 50 5 23
417.45 50 5 23
417.5 50 5 23
417.55 50 5 23
417.6 50 5 23
417.65 50 5 23
417.7 50 5 23
417.75 50 5 23
417.8 50 5 23
417.85 50 5 23
417.9 50 5 23
417.95 50 5 23
418 50 5 23
418.05 50 5 23
418.1 50 5 23
418.15 50 5 23
418.2 50 5 23
418.25 50 5 23
418.3 50 5 23
418.35 50 5 23
418.4 50 5 23
418.45 50 5 23
418.5 50 5 23
418.55 50 5 23
418.6 50 5 23
418.65 50 5 23
418.7 50 5 23
418.75 50 5 23
418.8 50 5 23
418.85 50 5 23
418.9 50 5 23
418.95 50 5 23
419 50 5 23
419.05 50 5 23
419.1 50 5 23
419.15 50 5 23
419.2 50 5 23
419.25 50 5 23
419.3 50 5 23
419.35 50 5 23
419.4 50 5 23
419.45 50 5 23
419.5 50 5 23
419.55 50 5 23
419.6 50 5 23
419.65 50 5 23
419.7 50 5 23
419.75 50 5 23
419.8 50 5 23
419.85 50 5 23
419.9 50 5 23
419.95 50 5 23
420 50 5 23
420.05 50 5 23
420.1 50 5 23
420.15 50 5 23
420.2 50 5 23
420.25 50 5 23
420.3 50 5 23
420.35 50 5 23
420.4 50 5 23
420.45 50 5 23
420.5 50 5 23
420.55 50 5 23
420.6 50 5 23
420.65 50 5 23
420.7 50 5 23
420.75 50 5 23
420.8 50 5 23
420.85 50 5 23
420.9 50 5 23
420.95 50 5 23
421 50 5 23
421.05 50 5 23
421.1 50 5 23
421.15 50 5 23
421.2 50 5 23
421.25 50 5 23
421.3 50 5 23
421.35 50 5 23
421.4 50 5 23
421.45 50 5 23
421.5 50 5 23
421.55 50 5 23
421.6 50 5 23
421.65 50 5 23
421.7 50 5 23
421.75 50 5 23
421.8 50 5 23
421.85 50 5 23
421.9 50 5 23
421.95 50 5 23
422 50 5 23
422.05 50 5 23
422.1 50 5 23
422.15 50 5 23
422.2 50 5 23
422.25 50 5 23
422.3 50 5 23
422.35 50 5 23
422.4 50 5 23
422.45 50 5 23
422.5 50 5 23
422.55 50 5 23
422.6 50 5 23
422.65 50 5 23
422.7 50 5 23
422.75 50 5 23
422.8 50 5 23
422.85 50 5 23
422.9 50 5 23
422.95 50 5 23
423 50 5 23
423.05 50 5 23
423.1 50 5 23
423.15 50 5 23
423.2 50 5 23
423.25 50 5 23
423.3 50 5 23
423.35 50 5 23
423.4 50 5 23
423.45 50 5 23
423.5 50 5 23
423.55 50 5 23
423.6 50 5 23
423.65 50 5 23
423.7 50 5 23
423.75 50 5 23
423.8 50 5 23
423.85 50 5 23
423.9 50 5 23
423.95 50 5 23
424 50 5 23
424.05 50 5 23
424.1 50 5 23
424.15 50 5 23
424.2 50 5 23
424.25 50 5 23
424.3 50 5 23
424.35 50 5 23
424.4 50 5 23
424.45 50 5 23
424.5 50 5 23
424.55 50 5 23
424.6 50 5 23
424.65 50 5 23
424.7 50 5 23
424.75 50 5 23
424.8 50 5 23
424.85 50 5 23
424.9 50 5 23
424.95 50 5 23
425 50 5 23
425.05 50 5 23
425.1 50 5 23
425.15 50 5 23
425.2 50 5 23
425.25 50 5 23
425.3 50 5 23
425.35 50 5 23
425.4 50 5 23
425.45 50 5 23
425.5 50 5 23
425.55 50 5 23
425.6 50 5 23
425.65 50 5 23
425.7 50 5 23
425.75 50 5 23
425.8 50 5 23
425.85 50 5 23
425.9 50 5 23
425.95 50 5 23
426 50 5 23
426.05 50 5 23
426.1 50 5 23
426.15 50 5 23
426.2 50 5 23
426.25 50 5 23
426.3 50 5 23
426.35 50 5 23
426.4 50 5 23
426.45 50 5 23
426.5 50 5 23
426.55 50 5 23
426.6 50 5 23
426.65 50 5 23
426.7 50 5 23
426.75 50 5 23
426.8 50 5 23
426.85 50 5 23
426.9 50 5 23
426.95 50 5 23
427 50 5 23
427.05 50 5 23
427.1 50 5 23
427.15 50 5 23
427.2 50 5 23
427.25 50 5 23
427.3 50 5 23
427.35 50 5 23
427.4 50 5 23
427.45 50 5 23
427.5 50 5 23
427.55 50 5 23
427.6 50 5 23
427.65 50 5 23
427.7 50 5 23
427.75 50 5 23
427.8 50 5 23
427.85 50 5 23
427.9 50 5 23
427.95 50 5 23
428 50 5 23
428.05 50 5 23
428.1 50 5 23
428.15 50 5 23
428.2 50 5 23
428.25 50 5 23
428.3 50 5 23
428.35 50 5 23
428.4 50 5 23
428.45 50 5 23
428.5 50 5 23
428.55 50 5 23
428.6 50 5 23
428.65 50 5 23
428.7 50 5 23
428.75 50 5 23
428.8 50 5 23
428.85 50 5 23
428.9 50 5 23
428.95 50 5 23
429 50 5 23
429.05 50 5 23
429.1 50 5 23
429.15 50 5 23
429.2 50 5 23
429.25 50 5 23
429.3 50 5 23
429.35 50 5 23
429.4 50 5 23
429.45 50 5 23
429.5 50 5 23
429.55 50 5 23
429.6 50 5 23
429.65 50 5 23
429.7 50 5 23
429.75 50 5 23
429.8 50 5 23
429.85 50 5 23
429.9 50 5 23
429.95 50 5 23
430 50 5 23
430.05 50 5 23
430.1 50 5 23
430.15 50 5 23
430.2 50 5 23
430.25 50 5 23
430.3 50 5 23
430.35 50 5 23
430.4 50 5 23
430.45 50 5 23
430.5 50 5 23
430.55 50 5 23
430.6 50 5 23
430.65 50 5 23
430.7 50 5 23
430.75 50 5 23
430.8 50 5 23
430.85 50 5 23
430.9 50 5 23
430.95 50 5 23
431 50 5 23
431.05 50 5 23
431.1 50 5 23
431.15 50 5 23
431.2 50 5 23
431.25 50 5 23
431.3 50 5 23
431.35 50 5 23
431.4 50 5 23
431.45 50 5 23
431.5 50 5 23
431.55 50 5 23
431.6 50 5 23
431.65 50 5 23
431.7 50 5 23
431.75 50 5 23
431.8 50 5 23
431.85 50 5 23
431.9 50 5 23
431.95 50 5 23
432 50 5 23
432.05 50 5 23
432.1 50 5 23
432.15 50 5 23
432.2 50 5 23
432.25 50 5 23
432.3 50 5 23
432.35 50 5 23
432.4 50 5 23
432.45 50 5 23
432.5 50 5 23
432.55 50 5 23
432.6 50 5 23
432.65 50 5 23
432.7 50 5 23
432.75 50 5 23
432.8 50 5 23
432.85 50 5 23
432.9 50 5 23
432.95 50 5 23
433 50 5 23
433.05 50 5 23
433.1 50 5 23
433.15 50 5 23
433.2 50 5 23
433.25 50 5 23
433.3 50 5 23
433.35 50 5 23
433.4 50 5 23
433.45 50 5 23
433.5 50 5 23
433.55 50 5 23
433.6 50 5 23
433.65 50 5 23
433.7 50 5 23
433.75 50 5 23
433.8 50 5 23
433.85 50 5 23
433.9 50 5 23
433.95 50 5 23
434 50 5 23
434.05 50 5 23
434.1 50 5 23
434.15 50 5 23
434.2 50 5 23
434.25 50 5 23
434.3 50 5 23
434.35 50 5 23
434.4 50 5 23
434.45 50 5 23
434.5 50 5 23
434.55 50 5 23
434.6 50 5 23
434.65 50 5 23
434.7 50 5 23
434.75 50 5 23
434.8 50 5 23
434.85 50 5 23
434.9 50 5 23
434.95 50 5 23
435 50 5 23
435.05 50 5 23
435.1 50 5 23
435.15 50 5 23
435.2 50 5 23
435.25 50 5 23
435.3 50 5 23
435.35 50 5 23
435.4 50 5 23
435.45 50 5 23
435.5 50 5 23
435.55 50 5 23
435.6 50 5 23
435.65 50 5 23
435.7 50 5 23
435.75 50 5 23
435.8 50 5 23
435.85 50 5 23
435.9 50 5 23
435.95 50 5 23
436 50 5 23
436.05 50 5 23
436.1 50 5 23
436.15 50 5 23
436.2 50 5 23
436.25 50 5 23
436.3 50 5 23
436.35 50 5 23
436.4 50 5 23
436.45 50 5 23
436.5 50 5 23
436.55 50 5 23
436.6 50 5 23
436.65 50 5 23
436.7 50 5 23
436.75 50 5 23
436.8 50 5 23
436.85 50 5 23
436.9 50 5 23
436.95 50 5 23
437 50 5 23
437.05 50 5 23
437.1 50 5 23
437.15 50 5 23
437.2 50 5 23
437.25 50 5 23
437.3 50 5 23
437.35 50 5 23
437.4 50 5 23
437.45 50 5 23
437.5 50 5 23
437.55 50 5 23
437.6 50 5 23
437.65 50 5 23
437.7 50 5 23
437.75 50 5 23
437.8 50 5 23
437.85 50 5 23
437.9 50 5 23
437.95 50 5 23
438 50 5 23
438.05 50 5 23
438.1 50 5 23
438.15 50 5 23
438.2 50 5 23
438.25 50 5 23
438.3 50 5 23
438.35 50 5 23
438.4 50 5 23
438.45 50 5 23
438.5 50 5 23
438.55 50 5 23
438.6 50 5 23
438.65 50 5 23
438.7 50 5 23
438.75 50 5 23
438.8 50 5 23
438.85 50 5 23
438.9 50 5 23
438.95 50 5 23
439 50 5 23
439.05 50 5 23
439.1 50 5 23
439.15 50 5 23
439.2 50 5 23
439.25 50 5 23
439.3 50 5 23
439.35 50 5 23
439.4 50 5 23
439.45 50 5 23
439.5 50 5 23
439.55 50 5 23
439.6 50 5 23
439.65 50 5 23
439.7 50 5 23
439.75 50 5 23
439.8 50 5 23
439.85 50 5 23
439.9 50 5 23
439.95 50 5 23
440 50 5 23
440.05 50 5 23
440.1 50 5 23
440.15 50 5 23
440.2 50 5 23
440.25 50 5 23
440.3 50 5 23
440.35 50 5 23
440.4 50 5 23
440.45 50 5 23
440.5 50 5 23
440.55 50 5 23
440.6 50 5 23
440.65 50 5 23
440.7 50 5 23
440.75 50 5 23
440.8 50 5 23
440.85 50 5 23
440.9 50 5 23
440.95 50 5 23
441 50 5 23
441.05 50 5 23
441.1 50 5 23
441.15 50 5 23
441.2 50 5 23
441.25 50 5 23
441.3 50 5 23
441.35 50 5 23
441.4 50 5 23
441.45 50 5 23
441.5 50 5 23
441.55 50 5 23
441.6 50 5 23
441.65 50 5 23
441.7 50 5 23
441.75 50 5 23
441.8 50 5 23
441.85 50 5 23
441.9 50 5 23
441.95 50 5 23
442 50 5 23
442.05 50 5 23
442.1 50 5 23
442.15 50 5 23
442.2 50 5 23
442.25 50 5 23
442.3 50 5 23
442.35 50 5 23
442.4 50 5 23
442.45 50 5 23
442.5 50 5 23
442.55 50 5 23
442.6 50 5 23
442.65 50 5 23
442.7 50 5 23
442.75 50 5 23
442.8 50 5 23
442.85 50 5 23
442.9 50 5 23
442.95 50 5 23
443 50 5 23
443.05 50 5 23
443.1 50 5 23
443.15 50 5 23
443.2 50 5 23
443.25 50 5 23
443.3 50 5 23
443.35 50 5 23
443.4 50 5 23
443.45 50 5 23
443.5 50 5 23
443.55 50 5 23
443.6 50 5 23
443.65 50 5 23
443.7 50 5 23
443.75 50 5 23
443.8 50 5 23
443.85 50 5 23
443.9 50 5 23
443.95 50 5 23
444 50 5 23
444.05 50 5 23
444.1 50 5 23
444.15 50 5 23
444.2 50 5 23
444.25 50 5 23
444.3 50 5 23
444.35 50 5 23
444.4 50 5 23
444.45 50 5 23
444.5 50 5 23
444.55 50 5 23
444.6 50 5 23
444.65 50 5 23
444.7 50 5 23
444.75 50 5 23
444.8 50 5 23
444.85 50 5 23
444.9 50 5 23
444.95 50 5 23
445 50 5 23
445.05 50 5 23
445.1 50 5 23
445.15 50 5 23
445.2 50 5 23
445.25 50 5 23
445.3 50 5 23
445.35 50 5 23
445.4 50 5 23
445.45 50 5 23
445.5 50 5 23
445.55 50 5 23
445.6 50 5 23
445.65 50 5 23
445.7 50 5 23
445.75 50 5 23
445.8 50 5 23
445.85 50 5 23
445.9 50 5 23
445.95 50 5 23
446 50 5 23
446.05 50 5 23
446.1 50 5 23
446.15 50 5 23
446.2 50 5 23
446.25 50 5 23
446.3 50 5 23
446.35 50 5 23
446.4 50 5 23
446.45 50 5 23
446.5 50 5 23
446.55 50 5 23
446.6 50 5 23
446.65 50 5 23
446.7 50 5 23
446.75 50 5 23
446.8 50 5 23
446.85 50 5 23
446.9 50 5 23
446.95 50 5 23
447 50 5 23
447.05 50 5 23
447.1 50 5 23
447.15 50 5 23
447.2 50 5 23
447.25 50 5 23
447.3 50 5 23
447.35 50 5 23
447.4 50 5 23
447.45 50 5 23
447.5 50 5 23
447.55 50 5 23
447.6 50 5 23
447.65 50 5 23
447.7 50 5 23
447.75 50 5 23
447.8 50 5 23
447.85 50 5 23
447.9 50 5 23
447.95 50 5 23
448 50 5 23
448.05 50 5 23
448.1 50 5 23
448.15 50 5 23
448.2 50 5 23
448.25 50 5 23
448.3 50 5 23
448.35 50 5 23
448.4 50 5 23
448.45 50 5 23
448.5 50 5 23
448.55 50 5 23
448.6 50 5 23
448.65 50 5 23
448.7 50 5 23
448.75 50 5 23
448.8 50 5 23
448.85 50 5 23
448.9 50 5 23
448.95 50 5 23
449 50 5 23
449.05 50 5 23
449.1 50 5 23
449.15 50 5 23
449.2 50 5 23
449.25 50 5 23
449.3 50 5 23
449.35 50 5 23
449.4 50 5 23
449.45 50 5 23
449.5 50 5 23
449.55 50 5 23
449.6 50 5 23
449.65 50 5 23
449.7 50 5 23
449.75 50 5 23
449.8 50 5 23
449.85 50 5 23
449.9 50 5 23
449.95 50 5 23
450 50 5 23
450.05 50 5 23
450.1 50 5 23
450.15 50 5 23
450.2 50 5 23
450.25 50 5 23
450.3 50 5 23
450.35 50 5 23
450.4 50 5 23
450.45 50 5 23
450.5 50 5 23
450.55 50 5 23
450.6 50 5 23
450.65 50 5 23
450.7 50 5 23
450.75 50 5 23
450.8 50 5 23
450.85 50 5 23
450.9 50 5 23
450.95 50 5 23
451 50 5 23
451.05 50 5 23
451.1 50 5 23
451.15 50 5 23
451.2 50 5 23
451.25 50 5 23
451.3 50 5 23
451.35 50 5 23
451.4 50 5 23
451.45 50 5 23
451.5 50 5 23
451.55 50 5 23
451.6 50 5 23
451.65 50 5 23
451.7 50 5 23
451.75 50 5 23
451.8 50 5 23
451.85 50 5 23
451.9 50 5 23
451.95 50 5 23
452 50 5 23
452.05 50 5 23
452.1 50 5 23
452.15 50 5 23
452.2 50 5 23
452.25 50 5 23
452.3 50 5 23
452.35 50 5 23
452.4 50 5 23
452.45 50 5 23
452.5 50 5 23
452.55 50 5 23
452.6 50 5 23
452.65 50 5 23
452.7 50 5 23
452.75 50 5 23
452.8 50 5 23
452.85 50 5 23
452.9 50 5 23
452.95 50 5 23
453 50 5 23
453.05 50 5 23
453.1 50 5 23
453.15 50 5 23
453.2 50 5 23
453.25 50 5 23
453.3 50 5 23
453.35 50 5 23
453.4 50 5 23
453.45 50 5 23
453.5 50 5 23
453.55 50 5 23
453.6 50 5 23
453.65 50 5 23
453.7 50 5 23
453.75 50 5 23
453.8 50 5 23
453.85 50 5 23
453.9 50 5 23
453.95 50 5 23
454 50 5 23
454.05 50 5 23
454.1 50 5 23
454.15 50 5 23
454.2 50 5 23
454.25 50 5 23
454.3 50 5 23
454.35 50 5 23
454.4 50 5 23
454.45 50 5 23
454.5 50 5 23
454.55 50 5 23
454.6 50 5 23
454.65 50 5 23
454.7 50 5 23
454.75 50 5 23
454.8 50 5 23
454.85 50 5 23
454.9 50 5 23
454.95 50 5 23
455 50 5 23
455.05 50 5 23
455.1 50 5 23
455.15 50 5 23
455.2 50 5 23
455.25 50 5 23
455.3 50 5 23
455.35 50 5 23
455.4 50 5 23
455.45 50 5 23
455.5 50 5 23
455.55 50 5 23
455.6 50 5 23
455.65 50 5 23
455.7 50 5 23
455.75 50 5 23
455.8 50 5 23
455.85 50 5 23
455.9 50 5 23
455.95 50 5 23
456 50 5 23
456.05 50 5 23
456.1 50 5 23
456.15 50 5 23
456.2 50 5 23
456.25 50 5 23
456.3 50 5 23
456.35 50 5 23
456.4 50 5 23
456.45 50 5 23
456.5 50 5 23
456.55 50 5 23
456.6 50 5 23
456.65 50 5 23
456.7 50 5 23
456.75 50 5 23
456.8 50 5 23
456.85 50 5 23
456.9 50 5 23
456.95 50 5 23
457 50 5 23
457.05 50 5 23
457.1 50 5 23
457.15 50 5 23
457.2 50 5 23
457.25 50 5 23
457.3 50 5 23
457.35 50 5 23
457.4 50 5 23
457.45 50 5 23
457.5 50 5 23
457.55 50 5 23
457.6 50 5 23
457.65 50 5 23
457.7 50 5 23
457.75 50 5 23
457.8 50 5 23
457.85 50 5 23
457.9 50 5 23
457.95 50 5 23
458 50 5 23
458.05 50 5 23
458.1 50 5 23
458.15 50 5 23
458.2 50 5 23
458.25 50 5 23
458.3 50 5 23
458.35 50 5 23
458.4 50 5 23
458.45 50 5 23
458.5 50 5 23
458.55 50 5 23
458.6 50 5 23
458.65 50 5 23
458.7 50 5 23
458.75 50 5 23
458.8 50 5 23
458.85 50 5 23
458.9 50 5 23
458.95 50 5 23
459 50 5 23
459.05 50 5 23
459.1 50 5 23
459.15 50 5 23
459.2 50 5 23
459.25 50 5 23
459.3 50 5 23
459.35 50 5 23
459.4 50 5 23
459.45 50 5 23
459.5 50 5 23
459.55 50 5 23
459.6 50 5 23
459.65 50 5 23
459.7 50 5 23
459.75 50 5 23
459.8 50 5 23
459.85 50 5 23
459.9 50 5 23
459.95 50 5 23
460 50 5 23
460.05 50 5 23
460.1 50 5 23
460.15 50 5 23
460.2 50 5 23
460.25 50 5 23
460.3 50 5 23
460.35 50 5 23
460.4 50 5 23
460.45 50 5 23
460.5 50 5 23
460.55 50 5 23
460.6 50 5 23
460.65 50 5 23
460.7 50 5 23
460.75 50 5 23
460.8 50 5 23
460.85 50 5 23
460.9 50 5 23
460.95 50 5 23
461 50 5 23
461.05 50 5 23
461.1 50 5 23
461.15 50 5 23
461.2 50 5 23
461.25 50 5 23
461.3 50 5 23
461.35 50 5 23
461.4 50 5 23
461.45 50 5 23
461.5 50 5 23
461.55 50 5 23
461.6 50 5 23
461.65 50 5 23
461.7 50 5 23
461.75 50 5 23
461.8 50 5 23
461.85 50 5 23
461.9 50 5 23
461.95 50 5 23
462 50 5 23
462.05 50 5 23
462.1 50 5 23
462.15 50 5 23
462.2 50 5 23
462.25 50 5 23
462.3 50 5 23
462.35 50 5 23
462.4 50 5 23
462.45 50 5 23
462.5 50 5 23
462.55 50 5 23
462.6 50 5 23
462.65 50 5 23
462.7 50 5 23
462.75 50 5 23
462.8 50 5 23
462.85 50 5 23
462.9 50 5 23
462.95 50 5 23
463 50 5 23
463.05 50 5 23
463.1 50 5 23
463.15 50 5 23
463.2 50 5 23
463.25 50 5 23
463.3 50 5 23
463.35 50 5 23
463.4 50 5 23
463.45 50 5 23
463.5 50 5 23
463.55 50 5 23
463.6 50 5 23
463.65 50 5 23
463.7 50 5 23
463.75 50 5 23
463.8 50 5 23
463.85 50 5 23
463.9 50 5 23
463.95 50 5 23
464 50 5 23
464.05 50 5 23
464.1 50 5 23
464.15 50 5 23
464.2 50 5 23
464.25 50 5 23
464.3 50 5 23
464.35 50 5 23
464.4 50 5 23
464.45 50 5 23
464.5 50 5 23
464.55 50 5 23
464.6 50 5 23
464.65 50 5 23
464.7 50 5 23
464.75 50 5 23
464.8 50 5 23
464.85 50 5 23
464.9 50 5 23
464.95 50 5 23
465 50 5 23
465.05 50 5 23
465.1 50 5 23
465.15 50 5 23
465.2 50 5 23
465.25 50 5 23
465.3 50 5 23
465.35 50 5 23
465.4 50 5 23
465.45 50 5 23
465.5 50 5 23
465.55 50 5 23
465.6 50 5 23
465.65 50 5 23
465.7 50 5 23
465.75 50 5 23
465.8 50 5 23
465.85 50 5 23
465.9 50 5 23
465.95 50 5 23
466 50 5 23
466.05 50 5 23
466.1 50 5 23
466.15 50 5 23
466.2 50 5 23
466.25 50 5 23
466.3 50 5 23
466.35 50 5 23
466.4 50 5 23
466.45 50 5 23
466.5 50 5 23
466.55 50 5 23
466.6 50 5 23
466.65 50 5 23
466.7 50 5 23
466.75 50 5 23
466.8 50 5 23
466.85 50 5 23
466.9 50 5 23
466.95 50 5 23
467 50 5 23
467.05 50 5 23
467.1 50 5 23
467.15 50 5 23
467.2 50 5 23
467.25 50 5 23
467.3 50 5 23
467.35 50 5 23
467.4 50 5 23
467.45 50 5 23
467.5 50 5 23
467.55 50 5 23
467.6 50 5 23
467.65 50 5 23
467.7 50 5 23
467.75 50 5 23
467.8 50 5 23
467.85 50 5 23
467.9 50 5 23
467.95 50 5 23
468 50 5 23
468.05 50 5 23
468.1 50 5 23
468.15 50 5 23
468.2 50 5 23
468.25 50 5 23
468.3 50 5 23
468.35 50 5 23
468.4 50 5 23
468.45 50 5 23
468.5 50 5 23
468.55 50 5 23
468.6 50 5 23
468.65 50 5 23
468.7 50 5 23
468.75 50 5 23
468.8 50 5 23
468.85 50 5 23
468.9 50 5 23
468.95 50 5 23
469 50 5 23
469.05 50 5 23
469.1 50 5 23
469.15 50 5 23
469.2 50 5 23
469.25 50 5 23
469.3 50 5 23
469.35 50 5 23
469.4 50 5 23
469.45 50 5 23
469.5 50 5 23
469.55 50 5 23
469.6 50 5 23
469.65 50 5 23
469.7 50 5 23
469.75 50 5 23
469.8 50 5 23
469.85 50 5 23
469.9 50 5 23
469.95 50 5 23
470 50 5 23
470.05 50 5 23
470.1 50 5 23
470.15 50 5 23
470.2 50 5 23
470.25 50 5 23
470.3 50 5 23
470.35 50 5 23
470.4 50 5 23
470.45 50 5 23
470.5 50 5 23
470.55 50 5 23
470.6 50 5 23
470.65 50 5 23
470.7 50 5 23
470.75 50 5 23
470.8 50 5 23
470.85 50 5 23
470.9 50 5 23
470.95 50 5 23
471 50 5 23
471.05 50 5 23
471.1 50 5 23
471.15 50 5 23
471.2 50 5 23
471.25 50 5 23
471.3 50 5 23
471.35 50 5 23
471.4 50 5 23
471.45 50 5 23
471.5 50 5 23
471.55 50 5 23
471.6 50 5 23
471.65 50 5 23
471.7 50 5 23
471.75 50 5 23
471.8 50 5 23
471.85 50 5 23
471.9 50 5 23
471.95 50 5 23
472 50 5 23
472.05 50 5 23
472.1 50 5 23
472.15 50 5 23
472.2 50 5 23
472.25 50 5 23
472.3 50 5 23
472.35 50 5 23
472.4 50 5 23
472.45 50 5 23
472.5 50 5 23
472.55 50 5 23
472.6 50 5 23
472.65 50 5 23
472.7 50 5 23
472.75 50 5 23
472.8 50 5 23
472.85 50 5 23
472.9 50 5 23
472.95 50 5 23
473 50 5 23
473.05 50 5 23
473.1 50 5 23
473.15 50 5 23
473.2 50 5 23
473.25 50 5 23
473.3 50 5 23
473.35 50 5 23
473.4 50 5 23
473.45 50 5 23
473.5 50 5 23
473.55 50 5 23
473.6 50 5 23
473.65 50 5 23
473.7 50 5 23
473.75 50 5 23
473.8 50 5 23
473.85 50 5 23
473.9 50 5 23
473.95 50 5 23
474 50 5 23
474.05 50 5 23
474.1 50 5 23
474.15 50 5 23
474.2 50 5 23
474.25 50 5 23
474.3 50 5 23
474.35 50 5 23
474.4 50 5 23
474.45 50 5 23
474.5 50 5 23
474.55 50 5 23
474.6 50 5 23
474.65 50 5 23
474.7 50 5 23
474.75 50 5 23
474.8 50 5 23
474.85 50 5 23
474.9 50 5 23
474.95 50 5 23
475 50 5 23
475.05 50 5 23
475.1 50 5 23
475.15 50 5 23
475.2 50 5 23
475.25 50 5 23
475.3 50 5 23
475.35 50 5 23
475.4 50 5 23
475.45 50 5 23
475.5 50 5 23
475.55 50 5 23
475.6 50 5 23
475.65 50 5 23
475.7 50 5 23
475.75 50 5 23
475.8 50 5 23
475.85 50 5 23
475.9 50 5 23
475.95 50 5 23
476 50 5 23
476.05 50 5 23
476.1 50 5 23
476.15 50 5 23
476.2 50 5 23
476.25 50 5 23
476.3 50 5 23
476.35 50 5 23
476.4 50 5 23
476.45 50 5 23
476.5 50 5 23
476.55 50 5 23
476.6 50 5 23
476.65 50 5 23
476.7 50 5 23
476.75 50 5 23
476.8 50 5 23
476.85 50 5 23
476.9 50 5 23
476.95 50 5 23
477 50 5 23
477.05 50 5 23
477.1 50 5 23
477.15 50 5 23
477.2 50 5 23
477.25 50 5 23
477.3 50 5 23
477.35 50 5 23
477.4 50 5 23
477.45 50 5 23
477.5 50 5 23
477.55 50 5 23
477.6 50 5 23
477.65 50 5 23
477.7 50 5 23
477.75 50 5 23
477.8 50 5 23
477.85 50 5 23
477.9 50 5 23
477.95 50 5 23
478 50 5 23
478.05 50 5 23
478.1 50 5 23
478.15 50 5 23
478.2 50 5 23
478.25 50 5 23
478.3 50 5 23
478.35 50 5 23
478.4 50 5 23
478.45 50 5 23
478.5 50 5 23
478.55 50 5 23
478.6 50 5 23
478.65 50 5 23
478.7 50 5 23
478.75 50 5 23
478.8 50 5 23
478.85 50 5 23
478.9 50 5 23
478.95 50 5 23
479 50 5 23
479.05 50 5 23
479.1 50 5 23
479.15 50 5 23
479.2 50 5 23
479.25 50 5 23
479.3 50 5 23
479.35 50 5 23
479.4 50 5 23
479.45 50 5 23
479.5 50 5 23
479.55 50 5 23
479.6 50 5 23
479.65 50 5 23
479.7 50 5 23
479.75 50 5 23
479.8 50 5 23
479.85 50 5 23
479.9 50 5 23
479.95 50 5 23
480 50 5 23
480.05 50 5 23
480.1 50 5 23
480.15 50 5 23
480.2 50 5 23
480.25 50 5 23
480.3 50 5 23
480.35 50 5 23
480.4 50 5 23
480.45 50 5 23
480.5 50 5 23
480.55 50 5 23
480.6 50 5 23
480.65 50 5 23
480.7 50 5 23
480.75 50 5 23
480.8 50 5 23
480.85 50 5 23
480.9 50 5 23
480.95 50 5 23
481 50 5 23
481.05 50 5 23
481.1 50 5 23
481.15 50 5 23
481.2 50 5 23
481.25 50 5 23
481.3 50 5 23
481.35 50 5 23
481.4 50 5 23
481.45 50 5 23
481.5 50 5 23
481.55 50 5 23
481.6 50 5 23
481.65 50 5 23
481.7 50 5 23
481.75 50 5 23
481.8 50 5 23
481.85 50 5 23
481.9 50 5 23
481.95 50 5 23
482 50 5 23
482.05 50 5 23
482.1 50 5 23
482.15 50 5 23
482.2 50 5 23
482.25 50 5 23
482.3 50 5 23
482.35 50 5 23
482.4 50 5 23
482.45 50 5 23
482.5 50 5 23
482.55 50 5 23
482.6 50 5 23
482.65 50 5 23
482.7 50 5 23
482.75 50 5 23
482.8 50 5 23
482.85 50 5 23
482.9 50 5 23
482.95 50 5 23
483 50 5 23
483.05 50 5 23
483.1 50 5 23
483.15 50 5 23
483.2 50 5 23
483.25 50 5 23
483.3 50 5 23
483.35 50 5 23
483.4 50 5 23
483.45 50 5 23
483.5 50 5 23
483.55 50 5 23
483.6 50 5 23
483.65 50 5 23
483.7 50 5 23
483.75 50 5 23
483.8 50 5 23
483.85 50 5 23
483.9 50 5 23
483.95 50 5 23
484 50 5 23
484.05 50 5 23
484.1 50 5 23
484.15 50 5 23
484.2 50 5 23
484.25 50 5 23
484.3 50 5 23
484.35 50 5 23
484.4 50 5 23
484.45 50 5 23
484.5 50 5 23
484.55 50 5 23
484.6 50 5 23
